0.000085,0.014360,0.050817,0.000630,0.088107,0.062983,0.124898,0.062389,0.062175,0.011766,0.131278,0.113295,0.109918,0.107552,0.001610,0.000943,0.002600,0.033706,0.000003,0.182216,0.002985,0.002087,0.175811,0.051771,0.000639,0.017823,0.000674,0.187898,0.001795,0.129470,1.000000
0.000132,0.001457,0.019366,0.000000,0.173107,0.245310,0.436512,0.229296,0.261104,0.007497,0.412608,0.499531,0.409823,0.210182,0.000358,0.000576,0.000000,0.083236,0.000004,0.132647,0.009307,0.000353,0.812582,0.169086,0.000037,0.000681,0.000725,0.244699,0.000000,0.011528,0.000000
0.001241,0.059330,0.082778,0.000000,0.235903,0.200091,0.226883,0.195541,0.196904,0.025998,0.288169,0.251092,0.194862,0.193608,0.084332,0.003891,0.000000,0.142915,0.000007,0.459822,0.000007,0.015443,0.369774,0.508254,0.000000,0.019589,0.003476,0.409580,0.000000,0.152918,0.000000
0.000471,0.010943,0.025369,0.000000,0.045419,0.052088,0.102755,0.068498,0.069874,0.002378,0.106995,0.093873,0.141635,0.119090,0.003843,0.002401,0.000000,0.023028,0.000020,0.273785,0.000209,0.002136,0.137105,0.054002,0.000188,0.002872,0.002922,0.244924,0.000003,0.081685,0.000000
0.000152,0.039216,0.052549,0.000000,0.108470,0.092849,0.130859,0.111875,0.144986,0.016312,0.156993,0.157649,0.182660,0.144457,0.021717,0.000061,0.000000,0.129898,0.000068,0.264426,0.000353,0.003032,0.152286,0.081112,0.000348,0.010233,0.001605,0.171729,0.000001,0.159902,0.000000
0.000543,0.001224,0.231713,0.000006,0.162271,0.261134,0.154798,0.086225,0.306193,0.050619,0.141805,0.418953,0.381859,0.276933,0.000830,0.002149,0.000000,0.176368,0.000008,0.102987,0.000000,0.000200,0.225305,0.151587,0.000068,0.000070,0.000365,0.087038,0.000012,0.007127,0.000000
0.000293,0.003152,0.110420,0.000000,0.318343,0.165602,0.198610,0.217257,0.087647,0.030113,0.276482,0.193357,0.235044,0.249554,0.001538,0.009161,0.000000,0.090338,0.000028,0.149176,0.065710,0.001230,0.223095,0.250556,0.000016,0.051383,0.001733,0.149837,0.000000,0.023364,0.000000
0.000103,0.018992,0.047706,0.000004,0.142201,0.091275,0.168981,0.140702,0.111616,0.010653,0.218624,0.191518,0.256438,0.174865,0.001555,0.010265,0.000014,0.099503,0.000013,0.354307,0.009238,0.004947,0.247573,0.081960,0.005865,0.020047,0.001745,0.360312,0.000785,0.223175,1.000000
0.000085,0.087004,0.037963,0.000000,0.184426,0.163086,0.196721,0.128034,0.156981,0.018462,0.309070,0.195307,0.170609,0.243650,0.041115,0.010619,0.000000,0.248817,0.000011,0.280318,0.315489,0.006390,0.242752,0.116276,0.005113,0.013924,0.003523,0.234547,0.000006,0.034681,0.000000
0.000184,0.006911,0.173129,0.000000,0.457617,0.220611,0.202525,0.344008,0.076739,0.019146,0.286935,0.251284,0.266339,0.219206,0.007439,0.000733,0.000000,0.098324,0.000099,0.246288,0.001441,0.002948,0.200504,0.194856,0.000118,0.011185,0.002575,0.264564,0.000000,0.042838,0.000000
0.000188,0.040829,0.013359,0.000000,0.076858,0.056491,0.098179,0.048716,0.082692,0.005041,0.124439,0.120389,0.125675,0.097654,0.018656,0.003607,0.000061,0.081489,0.000006,0.102344,0.006314,0.008845,0.145151,0.116816,0.002471,0.021734,0.001139,0.113555,0.000014,0.345368,1.000000
0.000242,0.004686,0.080252,0.000010,0.210230,0.183193,0.177899,0.257468,0.075462,0.026246,0.233593,0.130842,0.183225,0.187088,0.001982,0.001854,0.000001,0.193366,0.000043,0.176604,0.013852,0.000651,0.228235,0.225785,0.000811,0.080848,0.001887,0.212845,0.000000,0.020302,0.000000
0.000188,0.016249,0.025116,0.000000,0.162249,0.140249,0.203101,0.115466,0.118388,0.014843,0.257216,0.173152,0.107628,0.208599,0.011486,0.002335,0.000000,0.043117,0.000007,0.136899,0.000910,0.002363,0.335731,0.062187,0.000091,0.005701,0.001966,0.182932,0.000000,0.088655,0.000000
0.000207,0.009478,0.017796,0.000005,0.109011,0.064471,0.123465,0.062517,0.086272,0.006743,0.164209,0.143494,0.142645,0.116648,0.000552,0.020226,0.000009,0.051504,0.000008,0.086294,0.011129,0.004135,0.148156,0.060985,0.000378,0.048803,0.003799,0.109372,0.000039,0.107410,1.000000
0.000189,0.041954,0.021464,0.000002,0.107791,0.067062,0.112376,0.059288,0.120179,0.007786,0.181418,0.185004,0.158135,0.109396,0.000951,0.039400,0.000005,0.096021,0.000020,0.098902,0.017349,0.005795,0.116072,0.077286,0.003991,0.015575,0.000589,0.092282,0.000194,0.437285,1.000000
0.000007,0.026096,0.090901,0.006450,0.287139,0.166908,0.325050,0.240301,0.225314,0.030305,0.503953,0.485055,0.435270,0.310639,0.000999,0.015656,0.023149,0.127898,0.000033,0.864052,0.019229,0.006267,0.424219,0.073430,0.000802,0.070741,0.002374,0.760837,0.001470,0.164549,1.000000
0.000026,0.000665,0.152148,0.000000,0.460846,0.232961,0.507616,0.436322,0.282266,0.023610,0.790257,0.698298,0.991198,0.461396,0.000297,0.000001,0.000000,0.205998,0.000001,0.768289,0.000075,0.000238,0.735538,0.035343,0.000000,0.022523,0.002566,0.937426,0.000000,0.007118,1.000000
0.000327,0.013362,0.020217,0.000000,0.090992,0.053304,0.085024,0.072648,0.063392,0.010863,0.141060,0.088487,0.061277,0.097604,0.028944,0.034151,0.000000,0.054017,0.000078,0.199735,0.000007,0.004170,0.100341,0.114540,0.000033,0.000506,0.003089,0.166946,0.000000,0.010169,0.000000
0.000059,0.018033,0.109817,0.000000,0.214300,0.139164,0.193594,0.112844,0.148469,0.031257,0.235130,0.233270,0.318212,0.212573,0.001647,0.009893,0.000011,0.126664,0.000015,0.261527,0.012647,0.003581,0.227543,0.115360,0.002185,0.021459,0.001292,0.222594,0.000002,0.129974,1.000000
0.000428,0.005635,0.103149,0.000000,0.219874,0.234670,0.240076,0.309604,0.146530,0.039570,0.341245,0.235573,0.209216,0.313759,0.004555,0.000184,0.000000,0.074219,0.000011,0.606189,0.098708,0.000892,0.374551,0.344842,0.000596,0.007300,0.003025,0.530786,0.000000,0.014193,0.000000
0.000267,0.005953,0.030463,0.000000,0.100460,0.097918,0.106515,0.103110,0.053376,0.014043,0.147562,0.121621,0.108188,0.135090,0.009522,0.008605,0.000000,0.050264,0.000003,0.156878,0.003101,0.008097,0.198706,0.196538,0.000075,0.025115,0.002350,0.176185,0.000009,0.040015,0.000000
0.000048,0.058413,0.047974,0.000000,0.144685,0.097064,0.163133,0.097504,0.149278,0.015696,0.234888,0.214084,0.241573,0.158938,0.004751,0.037722,0.000005,0.170333,0.000068,0.383787,0.080369,0.016837,0.212857,0.107541,0.000597,0.088554,0.001363,0.257336,0.000000,0.676204,1.000000
0.000201,0.013405,0.051351,0.000000,0.127963,0.088500,0.148530,0.095550,0.083794,0.009943,0.214030,0.200279,0.262425,0.144420,0.001350,0.004323,0.000000,0.108455,0.000083,0.272479,0.002715,0.003734,0.178902,0.072576,0.001141,0.032578,0.002244,0.288798,0.000012,0.159434,1.000000
0.000412,0.065234,0.050763,0.000000,0.147703,0.085443,0.151957,0.115814,0.132450,0.011432,0.213350,0.185583,0.241469,0.156586,0.003005,0.057371,0.000005,0.064750,0.000006,0.295396,0.030985,0.013229,0.236750,0.059523,0.002410,0.163644,0.003867,0.273136,0.000035,0.794833,1.000000
0.000076,0.009733,0.193743,0.000000,0.456091,0.286688,0.608003,0.361550,0.438778,0.045854,0.852011,0.735322,0.835901,0.563223,0.001803,0.005107,0.000000,0.224419,0.000070,0.673526,0.008925,0.002404,0.860846,0.066293,0.000354,0.068717,0.001946,0.680785,0.000001,0.078994,1.000000
0.000338,0.000924,0.031306,0.000000,0.091151,0.088550,0.175764,0.106644,0.246331,0.010112,0.272224,0.482247,0.267206,0.146011,0.001840,0.000653,0.000001,0.120888,0.000030,0.215286,0.000613,0.000173,0.239579,0.242089,0.000088,0.000644,0.001875,0.243018,0.000000,0.001332,0.000000
0.000384,0.000192,0.073428,0.000000,0.198955,0.143663,0.177783,0.204425,0.063433,0.012177,0.312802,0.129114,0.107457,0.236992,0.000180,0.000018,0.000000,0.113004,0.000076,0.301274,0.000102,0.000025,0.147495,0.195901,0.000040,0.000887,0.000132,0.179848,0.000001,0.001644,0.000000
0.000133,0.011347,0.102225,0.000000,0.323147,0.159755,0.259616,0.291237,0.129229,0.020767,0.328055,0.203765,0.390021,0.270351,0.002085,0.022198,0.000001,0.092201,0.000013,0.396291,0.671736,0.005639,0.419511,0.097608,0.000145,0.029725,0.002400,0.397101,0.000000,0.139719,0.000000
0.000004,0.006444,0.070729,0.000000,0.239611,0.126006,0.272418,0.184692,0.180850,0.017182,0.353716,0.360860,0.395952,0.271438,0.000716,0.011194,0.000001,0.079322,0.000001,0.567476,0.056718,0.002605,0.324065,0.052540,0.005126,0.042461,0.003041,0.504645,0.000009,0.051149,1.000000
0.000014,0.003220,0.034246,0.000000,0.155380,0.130547,0.214977,0.135929,0.116277,0.007301,0.207314,0.232090,0.228586,0.153598,0.002395,0.000094,0.000000,0.044994,0.000011,0.051489,0.000550,0.001670,0.295447,0.021910,0.000709,0.000488,0.001169,0.091703,0.000000,0.039581,0.000000
0.000220,0.016598,0.080751,0.024895,0.301652,0.229368,0.473201,0.256834,0.205606,0.019940,0.599914,0.418540,0.572317,0.401870,0.001469,0.005895,0.043630,0.085335,0.000006,0.552589,0.016706,0.003294,0.562327,0.047038,0.003457,0.036109,0.002350,0.621100,0.023150,0.160105,1.000000
0.000074,0.015666,0.068823,0.000003,0.180856,0.114407,0.170946,0.157789,0.139126,0.013110,0.258869,0.237449,0.263607,0.171323,0.001691,0.039751,0.000071,0.172325,0.000141,0.294740,0.096526,0.004002,0.293892,0.066920,0.002026,0.050365,0.002303,0.342002,0.000016,0.123291,1.000000
0.000037,0.003368,0.045467,0.000000,0.151414,0.118598,0.191107,0.127552,0.143744,0.010652,0.251606,0.220869,0.272186,0.215021,0.001448,0.000168,0.000000,0.228824,0.000016,0.252827,0.034136,0.000987,0.336220,0.201837,0.001335,0.032370,0.000929,0.256111,0.000000,0.025342,0.000000
0.000122,0.014489,0.029645,0.000139,0.141172,0.065854,0.157762,0.052855,0.102105,0.010889,0.194028,0.189705,0.186378,0.139716,0.000288,0.003318,0.000378,0.026354,0.000011,0.093513,0.001187,0.002625,0.181056,0.036282,0.001567,0.016551,0.002038,0.116771,0.002076,0.178232,1.000000
0.000231,0.026866,0.025263,0.000000,0.081063,0.041796,0.092302,0.059770,0.068209,0.005028,0.114320,0.103635,0.100448,0.098101,0.006260,0.000611,0.000004,0.106112,0.000057,0.265498,0.004227,0.008429,0.113513,0.101579,0.000352,0.042808,0.004210,0.184514,0.000004,0.235599,1.000000
0.000094,0.044205,0.043356,0.000000,0.093468,0.080090,0.109470,0.114068,0.069527,0.012623,0.121760,0.126061,0.193202,0.114867,0.034521,0.000817,0.000000,0.079238,0.000008,0.151388,0.223724,0.007825,0.172962,0.089466,0.000785,0.008585,0.001946,0.186812,0.000000,0.128011,0.000000
0.000181,0.006335,0.034668,0.000000,0.172624,0.211119,0.254693,0.168175,0.142698,0.018091,0.257945,0.279497,0.237083,0.196472,0.005887,0.000244,0.000000,0.221080,0.000009,0.216243,0.000239,0.000480,0.294660,0.137131,0.000225,0.001456,0.001135,0.242458,0.000000,0.017158,0.000000
0.000045,0.011660,0.033894,0.000000,0.078651,0.062477,0.124125,0.064539,0.092493,0.008076,0.136673,0.124273,0.133402,0.109690,0.001033,0.021846,0.000015,0.060009,0.000006,0.098200,0.038515,0.003025,0.199428,0.060090,0.000038,0.030044,0.001702,0.122145,0.000011,0.137031,1.000000
0.000293,0.014613,0.022177,0.000019,0.123184,0.093717,0.126568,0.079601,0.138730,0.007790,0.172231,0.128357,0.142515,0.147163,0.000703,0.013603,0.000394,0.083817,0.000047,0.239676,0.039349,0.002476,0.112106,0.189517,0.010852,0.076870,0.000414,0.130426,0.005423,0.153688,1.000000
0.000004,0.013975,0.031975,0.016908,0.100225,0.066708,0.133280,0.085634,0.091737,0.006300,0.169735,0.160438,0.202376,0.126510,0.000675,0.031000,0.053013,0.117203,0.000036,0.287893,0.028657,0.002402,0.147639,0.057379,0.008949,0.027375,0.001226,0.252288,0.067353,0.179793,1.000000
0.000044,0.023185,0.042681,0.000000,0.159281,0.105011,0.214483,0.143055,0.148553,0.010610,0.296223,0.282697,0.305743,0.201492,0.013536,0.045536,0.000001,0.125326,0.000149,0.245050,0.111195,0.012147,0.263220,0.057572,0.000890,0.036763,0.002513,0.292098,0.000046,0.114243,1.000000
0.000108,0.020541,0.044311,0.000014,0.087915,0.054961,0.139970,0.059328,0.077799,0.006707,0.157419,0.150327,0.145500,0.128810,0.001611,0.002551,0.000185,0.060252,0.000003,0.385652,0.002241,0.004926,0.187973,0.057775,0.000821,0.044311,0.001620,0.383307,0.000055,0.224719,1.000000
